Tamanho do Vetor;Tempo de Execução Estático;Tempo de Execução Distribuido
442000;604916.0;7.4057408E7
442500;616801.0;7.7719599E7
443000;614689.0;8.4054405E7
443500;607437.0;9.5059398E7
444000;688933.0;7.4449481E7
444500;607100.0;7.3315495E7
445000;1166895.0;7.3709615E7
445500;610180.0;8.0717636E7
446000;609527.0;7.568696E7
446500;651758.0;7.4147292E7
447000;655059.0;7.281545E7
447500;624106.0;7.8013058E7
448000;613538.0;7.415965E7
448500;613163.0;7.610847E7
449000;823877.0;7.437365E7
449500;653541.0;7.680656E7
450000;615835.0;7.4323422E7
450500;615725.0;7.4625465E7
451000;662576.0;7.4787253E7
451500;661134.0;7.4555395E7
452000;1233040.0;8.0912688E7
452500;618051.0;7.4914721E7
453000;618120.0;7.466388E7
453500;618215.0;7.4750743E7
454000;630942.0;7.481271E7
454500;718323.0;7.5609091E7
455000;666049.0;7.459202E7
455500;674317.0;7.4708507E7
456000;632638.0;7.5763428E7
456500;675820.0;7.5727838E7
457000;624266.0;7.5991888E7
457500;672221.0;7.9184584E7
458000;636658.0;7.5380474E7
458500;773692.0;7.5738078E7
459000;626624.0;7.5300032E7
459500;671954.0;7.5484719E7
460000;629346.0;7.6665097E7
460500;1265262.0;7.9182185E7
461000;684765.0;7.4820203E7
461500;640240.0;7.7350279E7
462000;682815.0;7.6603283E7
462500;643514.0;8.4907442E7
463000;896304.0;9.3386113E7
463500;722247.0;9.0209058E7
464000;804173.0;8.8361958E7
464500;725425.0;9.2312562E7
465000;636313.0;7.619532E7
465500;679196.0;7.6909105E7
466000;637137.0;7.6415179E7
466500;684835.0;7.5782007E7
467000;641160.0;7.7408153E7
467500;638324.0;7.638872E7
468000;684072.0;7.7321393E7
468500;644081.0;7.8449794E7
469000;693300.0;7.800415E7
469500;640791.0;7.7750221E7
470000;642298.0;7.7386767E7
470500;644028.0;7.7113478E7
471000;644103.0;8.6012672E7
471500;645336.0;7.9472761E7
472000;689853.0;7.906881E7
472500;654738.0;7.8191153E7
473000;751806.0;8.2603817E7
473500;647210.0;7.9406915E7
474000;773961.0;7.8705179E7
474500;646944.0;8.4634617E7
475000;648175.0;8.3287871E7
475500;695950.0;8.2634001E7
476000;659879.0;7.9293658E7
476500;658689.0;7.8819118E7
477000;658145.0;8.3368398E7
477500;701867.0;8.0937384E7
478000;699362.0;8.08518E7
478500;653258.0;8.7388482E7
479000;703361.0;8.3888659E7
479500;659749.0;9.14058E7
480000;970186.0;7.8205082E7
480500;663903.0;7.9519287E7
481000;657100.0;7.862782E7
481500;705031.0;7.9381142E7
482000;705731.0;7.7641814E7
482500;1037906.0;8.449661E7
483000;664442.0;7.992093E7
483500;994335.0;8.2581927E7
484000;665179.0;7.9387743E7
484500;661252.0;7.9887795E7
485000;744091.0;8.6515449E7
485500;905082.0;8.0690145E7
486000;662241.0;8.0047146E7
486500;715252.0;8.0138501E7
487000;715829.0;8.0428328E7
487500;667191.0;8.0010323E7
488000;665309.0;8.7753068E7
488500;753895.0;7.914136E7
489000;707951.0;8.184031E7
489500;711901.0;8.1717837E7
490000;723417.0;8.1240177E7
490500;680719.0;9.165238E7
491000;673634.0;8.202225E7
491500;670469.0;8.7562612E7
492000;1182185.0;8.0882844E7
492500;673974.0;8.0913105E7
493000;985305.0;8.1831036E7
493500;730264.0;8.2057202E7
494000;678837.0;9.1638731E7
494500;674618.0;8.1030977E7
495000;677205.0;8.2371011E7
495500;687279.0;8.268683E7
496000;677642.0;8.6589983E7
496500;679098.0;8.1993881E7
497000;677117.0;8.4341486E7
497500;732222.0;8.3482793E7
498000;678650.0;8.686342E7
498500;680701.0;8.3509551E7
499000;680344.0;8.2420202E7
499500;682289.0;8.268518E7
500000;698260.0;7.9598802E7
500500;692700.0;8.2486694E7
501000;684031.0;8.2591549E7
501500;691000.0;8.3161704E7
502000;734431.0;8.2561968E7
502500;685735.0;8.8221756E7
503000;688013.0;8.3032165E7
503500;688586.0;8.4723903E7
504000;687866.0;8.3344702E7
504500;688404.0;8.1399626E7
505000;691141.0;8.2802544E7
505500;942758.0;9.6037461E7
506000;745064.0;8.3139748E7
506500;692577.0;8.2886244E7
507000;746803.0;8.4942512E7
507500;880518.0;8.6233E7
508000;694452.0;8.360114E7
508500;696054.0;8.298568E7
509000;704641.0;8.437202E7
509500;696336.0;8.5239867E7
510000;695025.0;8.3511851E7
510500;699887.0;8.8276326E7
511000;701360.0;8.3065778E7
511500;698477.0;8.7418319E7
512000;698056.0;8.371604E7
512500;707961.0;8.3714322E7
513000;747371.0;8.514569E7
513500;1497346.0;8.9363131E7
514000;703008.0;8.4762725E7
514500;734142.0;8.4142407E7
515000;705702.0;8.5315411E7
515500;705078.0;8.475827E7
516000;706818.0;8.9368104E7
516500;778983.0;8.5232923E7
517000;705855.0;8.9145459E7
517500;757652.0;8.9337279E7
518000;758470.0;8.4232001E7
518500;706806.0;8.8938018E7
519000;708443.0;8.6952104E7
519500;760683.0;8.5638783E7
520000;762571.0;8.7058522E7
520500;719352.0;8.5523879E7
521000;720908.0;8.5416422E7
521500;719710.0;8.612349E7
522000;712560.0;8.5172562E7
522500;781748.0;8.6173478E7
523000;726620.0;8.7861827E7
523500;716979.0;9.1045144E7
524000;769612.0;9.0118181E7
524500;754567.0;8.781569E7
525000;717256.0;8.9372965E7
525500;716056.0;8.677812E7
526000;730448.0;8.850257E7
526500;733543.0;8.6401321E7
527000;992425.0;8.7989442E7
527500;722874.0;8.6639255E7
528000;776653.0;8.6938114E7
528500;731919.0;8.78053E7
529000;785336.0;8.4445298E7
529500;727505.0;8.6757655E7
530000;1321734.0;8.9135333E7
530500;878674.0;8.8347715E7
531000;738313.0;1.00689288E8
531500;734097.0;8.8867469E7
532000;729189.0;8.745362E7
532500;993693.0;9.6213711E7
533000;1150374.0;8.869528E7
533500;1029334.0;8.7692358E7
534000;739659.0;8.814154E7
534500;730672.0;8.8082385E7
535000;792641.0;8.8846324E7
535500;736083.0;8.77387E7
536000;730573.0;8.8821276E7
536500;731596.0;8.8169992E7
537000;731537.0;9.7695897E7
537500;787879.0;9.0764899E7
538000;741754.0;9.4898111E7
538500;769129.0;8.8766914E7
539000;736222.0;8.8903169E7
539500;736606.0;8.9811847E7
540000;838786.0;8.9076585E7
540500;956334.0;8.802034E7
541000;812517.0;8.8595094E7
541500;741684.0;9.1486988E7
542000;920237.0;8.8728692E7
542500;890683.0;9.0401053E7
543000;743038.0;9.0467843E7
543500;743476.0;9.3505828E7
544000;806927.0;9.8080223E7
544500;848391.0;8.743608E7
545000;780894.0;8.933828E7
545500;1259277.0;9.2928103E7
546000;752679.0;9.0441426E7
546500;835820.0;9.3070153E7
547000;865265.0;9.9171428E7
547500;763294.0;9.0200908E7
548000;2822871.0;9.0933498E7
548500;797651.0;9.5702538E7
549000;804009.0;9.0919251E7
549500;883687.0;9.0431971E7
550000;751974.0;9.0760186E7
550500;753493.0;9.0457558E7
551000;899606.0;9.073164E7
551500;1165273.0;9.0476931E7
552000;1450587.0;9.1673505E7
552500;845571.0;9.0801213E7
553000;912839.0;9.0397369E7
553500;1206047.0;1.08019893E8
554000;769555.0;9.1896258E7
554500;793039.0;8.975908E7
555000;883186.0;9.0589622E7
555500;823210.0;9.0947972E7
556000;918698.0;9.0812016E7
556500;940829.0;9.1769473E7
557000;826705.0;9.7092923E7
557500;1174143.0;9.2244118E7
558000;800740.0;9.1400271E7
558500;1126904.0;9.8151534E7
559000;844425.0;9.2297362E7
559500;829060.0;9.262268E7
560000;904328.0;9.7995834E7
560500;817349.0;9.1954845E7
561000;854098.0;9.1913919E7
561500;766189.0;9.1713352E7
562000;766621.0;9.3923177E7
562500;1701597.0;9.2306222E7
563000;770792.0;9.4687926E7
563500;857161.0;9.22929E7
564000;771747.0;9.2502811E7
564500;832270.0;1.01907261E8
565000;830427.0;9.2457608E7
565500;1558751.0;9.4274378E7
566000;1740091.0;9.4430081E7
566500;775548.0;9.3549695E7
567000;859169.0;9.8427064E7
567500;775710.0;9.4266201E7
568000;1011462.0;9.3127727E7
568500;840622.0;9.243115E7
569000;779405.0;9.4139031E7
569500;871237.0;1.07100493E8
570000;1289236.0;1.062203E8
570500;869420.0;1.03132534E8
571000;1007989.0;1.02440182E8
571500;872948.0;9.3222482E7
572000;1558765.0;9.4582969E7
572500;850167.0;9.396345E7
573000;888296.0;9.4970117E7
573500;3561618.0;1.08016472E8
574000;791115.0;9.3255599E7
574500;862543.0;9.8358975E7
575000;786709.0;9.4846548E7
575500;787545.0;9.4027759E7
576000;925844.0;9.4039297E7
576500;806361.0;9.4859763E7
577000;789743.0;9.474039E7
577500;1047412.0;9.5725968E7
578000;926616.0;9.4185932E7
578500;788771.0;9.1866315E7
579000;793464.0;9.632544E7
579500;1594830.0;9.7830896E7
580000;791647.0;9.6056842E7
580500;800514.0;9.707741E7
581000;794671.0;9.6410076E7
581500;891119.0;9.831031E7
582000;901043.0;1.01091651E8
582500;985401.0;1.02646243E8
583000;885896.0;9.5208601E7
583500;810558.0;1.10620495E8
584000;921858.0;9.5382875E7
584500;870927.0;9.8172853E7
585000;802039.0;1.12291142E8
585500;941081.0;1.04051456E8
586000;924822.0;9.5828304E7
586500;1605567.0;1.01067401E8
587000;820031.0;9.668062E7
587500;808395.0;9.6023284E7
588000;814916.0;9.7044457E7
588500;829812.0;9.6266225E7
589000;819254.0;9.7343836E7
589500;898696.0;9.7037338E7
590000;913945.0;9.7986702E7
590500;808078.0;9.6617742E7
591000;812964.0;9.7844779E7
591500;813301.0;9.6596022E7
592000;897445.0;9.5679537E7
592500;1033323.0;9.0688067E7
593000;1036577.0;9.8740064E7
593500;815198.0;9.762087E7
594000;814121.0;1.06164463E8
594500;812999.0;9.8864821E7
595000;813077.0;9.5460073E7
595500;813772.0;9.6829201E7
596000;816305.0;1.00487227E8
596500;970438.0;9.6088243E7
597000;819116.0;9.9987365E7
597500;909297.0;1.07951703E8
598000;818603.0;1.0088726E8
598500;1631259.0;1.02120323E8
599000;916977.0;9.7777603E7
599500;822079.0;9.930341E7
600000;820051.0;1.00673593E8
600500;830932.0;9.9445145E7
601000;845362.0;1.00598368E8
601500;822553.0;9.8805043E7
602000;822285.0;9.813137E7
602500;831597.0;1.07351441E8
603000;916481.0;9.6869232E7
603500;923788.0;9.9875162E7
604000;920483.0;9.8541871E7
604500;826401.0;1.00273525E8
605000;826188.0;1.04604774E8
605500;865971.0;1.00070662E8
606000;1119276.0;1.00424393E8
606500;836317.0;9.8939959E7
607000;922685.0;1.00807629E8
607500;842326.0;9.7565282E7
608000;923163.0;9.9791787E7
608500;1045047.0;9.9935967E7
609000;843074.0;1.00435075E8
609500;835481.0;1.08625329E8
610000;835891.0;1.1021334E8
610500;958760.0;1.06698226E8
611000;835693.0;1.01868742E8
611500;1279845.0;1.00842934E8
612000;836643.0;1.00218475E8
612500;835737.0;9.4718911E7
613000;838817.0;1.01034536E8
613500;953689.0;9.9390798E7
614000;842998.0;1.01088871E8
614500;845200.0;1.00438031E8
615000;988452.0;1.02146825E8
615500;840447.0;1.01308419E8
616000;847804.0;1.0304331E8
616500;841546.0;1.01076728E8
617000;845877.0;1.00928714E8
617500;842843.0;1.01205303E8
618000;856521.0;1.02000868E8
618500;846198.0;1.02208014E8
619000;845761.0;1.02997801E8
619500;2055567.0;1.05187458E8
620000;1205289.0;1.10350552E8
620500;849416.0;1.00884909E8
621000;859635.0;1.0265191E8
621500;849703.0;1.08676445E8
622000;974202.0;1.12822553E8
622500;850995.0;1.01717349E8
623000;942522.0;1.0202518E8
623500;1253707.0;1.12444657E8
624000;852304.0;1.02617468E8
624500;861116.0;1.01994558E8
625000;856305.0;1.02625966E8
625500;855878.0;1.02707937E8
626000;854137.0;1.02323252E8
626500;859997.0;1.13462745E8
627000;907618.0;1.02979581E8
627500;859508.0;1.08559498E8
628000;949458.0;1.0172521E8
628500;861479.0;1.02644984E8
629000;859691.0;1.03412637E8
629500;860081.0;1.15094584E8
630000;864805.0;1.03330521E8
630500;860130.0;1.03638749E8
631000;863883.0;1.02641787E8
631500;864916.0;1.0480476E8
632000;863308.0;1.04605892E8
632500;981988.0;1.05312371E8
633000;1727525.0;1.05312298E8
633500;967359.0;1.03905596E8
634000;963378.0;1.03261635E8
634500;869120.0;1.04417506E8
635000;866933.0;1.03834751E8
635500;878819.0;1.0966707E8
636000;870554.0;1.04642326E8
636500;988486.0;1.07083381E8
637000;969742.0;1.04310572E8
637500;872133.0;1.10395695E8
638000;873278.0;1.03608821E8
638500;873202.0;1.16159273E8
639000;872804.0;1.16479103E8
639500;1882112.0;1.18274677E8
640000;1089721.0;1.04743387E8
640500;878498.0;1.03952398E8
641000;928918.0;1.04011741E8
641500;878290.0;1.16551822E8
642000;880545.0;1.17948111E8
642500;1000341.0;1.06261773E8
643000;972988.0;1.07907182E8
643500;880597.0;1.06388365E8
644000;881097.0;1.35038388E8
644500;879040.0;1.18465576E8
645000;901923.0;1.05625289E8
645500;882174.0;1.05367706E8
646000;979202.0;1.06432835E8
646500;883238.0;1.05970436E8
647000;887118.0;1.17538497E8
647500;950700.0;1.06134856E8
648000;980935.0;1.07190344E8
648500;887757.0;1.12310258E8
649000;886118.0;1.06003945E8
649500;983477.0;1.09706891E8
650000;1006182.0;1.05257427E8
650500;890518.0;1.12730063E8
651000;888941.0;1.19804605E8
651500;891977.0;1.08020218E8
652000;904204.0;1.08398829E8
652500;891915.0;1.07526609E8
653000;892046.0;1.09341947E8
653500;1284053.0;1.18423559E8
654000;892579.0;1.07401841E8
654500;1782189.0;1.07765846E8
655000;906156.0;1.1024056E8
655500;934472.0;1.09488227E8
656000;897591.0;1.07741666E8
656500;896892.0;1.07266652E8
657000;909302.0;1.0583983E8
657500;1000478.0;1.08601914E8
658000;942745.0;1.08381017E8
658500;904117.0;1.27224022E8
659000;1056592.0;1.08247217E8
659500;910726.0;1.07428979E8
660000;914317.0;1.09528332E8
660500;1017719.0;1.0793096E8
661000;905048.0;1.09472791E8
661500;904273.0;1.08950111E8
662000;1032429.0;1.0891517E8
662500;1019692.0;1.1039296E8
663000;932039.0;1.18043324E8
663500;905555.0;1.08556984E8
664000;920798.0;1.08934766E8
664500;908517.0;1.08207461E8
665000;911676.0;1.10783711E8
665500;1009516.0;1.09630754E8
666000;915807.0;1.09090313E8
666500;1036267.0;1.09127018E8
667000;1036820.0;1.12766719E8
667500;1050373.0;1.10338773E8
668000;1036977.0;1.09529687E8
668500;913116.0;1.12895021E8
669000;913380.0;1.09289001E8
669500;915608.0;1.09930177E8
670000;919702.0;1.11028736E8
670500;916948.0;1.09674502E8
671000;929186.0;1.09381331E8
671500;933711.0;1.12906619E8
672000;937166.0;1.10177133E8
672500;961949.0;1.2259396E8
673000;926759.0;1.10485986E8
673500;929182.0;1.10298998E8
674000;1030258.0;1.09277122E8
674500;1040282.0;1.11059459E8
675000;925178.0;1.11702348E8
675500;927964.0;1.11179369E8
676000;925827.0;1.18739142E8
676500;929087.0;1.10900039E8
677000;1028441.0;1.10833674E8
677500;925064.0;1.23378381E8
678000;979069.0;1.10862439E8
678500;925476.0;1.14830126E8
679000;932577.0;1.1221145E8
679500;939964.0;1.10795684E8
680000;932277.0;1.11561523E8
680500;1032745.0;1.13853868E8
681000;938479.0;1.10607155E8
681500;934320.0;1.1545772E8
682000;1209479.0;1.1330553E8
682500;936824.0;1.11508677E8
683000;1038248.0;1.24664596E8
683500;1045804.0;1.08908789E8
684000;932419.0;1.12834754E8
684500;941469.0;1.13092656E8
685000;966047.0;1.11253839E8
685500;964544.0;1.12348342E8
686000;940303.0;1.1230867E8
686500;935899.0;1.16968454E8
687000;943775.0;1.13570419E8
687500;939982.0;1.12506088E8
688000;1031584.0;1.14090793E8
688500;940746.0;1.13824269E8
689000;946059.0;1.11687914E8
689500;943865.0;1.14592855E8
690000;945083.0;1.10681797E8
690500;947271.0;1.14135307E8
691000;1153615.0;1.12709462E8
691500;950603.0;1.13492842E8
692000;2176244.0;1.1728448E8
692500;950757.0;1.13765809E8
693000;1049763.0;1.13089932E8
693500;946663.0;1.13568541E8
694000;950993.0;1.13626931E8
694500;949811.0;1.14902823E8
695000;1296733.0;1.23590333E8
695500;950685.0;1.29401244E8
696000;1081838.0;1.18157832E8
696500;1300836.0;1.14984179E8
697000;951392.0;1.17559133E8
697500;2069104.0;1.16142802E8
698000;1074572.0;1.16962154E8
698500;957845.0;1.16608571E8
699000;1065063.0;1.1510147E8
699500;961857.0;1.12595491E8
700000;971843.0;1.24629908E8
700500;970872.0;1.19651387E8
701000;1316541.0;1.15582066E8
701500;1142395.0;1.22907152E8
702000;961011.0;1.20933229E8
702500;959257.0;1.18423973E8
703000;963393.0;1.16346783E8
703500;967759.0;1.1484034E8
704000;2050376.0;1.11563227E8
704500;962466.0;1.15416132E8
705000;964302.0;1.25068949E8
705500;977272.0;1.14761692E8
706000;983648.0;1.17079136E8
706500;974255.0;1.16274395E8
707000;1093484.0;1.17105873E8
707500;1248011.0;1.17820439E8
708000;967591.0;1.15459347E8
708500;978364.0;1.15301576E8
709000;970252.0;1.16157103E8
709500;973707.0;1.16114061E8
710000;977031.0;1.15245164E8
710500;1338358.0;1.15824688E8
711000;1100317.0;1.16803748E8
711500;1936430.0;1.16528318E8
712000;1602179.0;1.1969977E8
712500;1081182.0;1.21917163E8
713000;973279.0;1.19127213E8
713500;974475.0;1.16168125E8
714000;1093200.0;1.16938675E8
714500;1031356.0;1.26626467E8
715000;982022.0;1.17353371E8
715500;1350694.0;1.16926564E8
716000;988125.0;1.17850765E8
716500;1027898.0;1.16953142E8
717000;980917.0;1.16749476E8
717500;979391.0;1.17500939E8
718000;983769.0;1.14857045E8
718500;1104569.0;1.16542521E8
719000;1958339.0;1.3110934E8
719500;1024258.0;1.16584762E8
720000;996027.0;1.25194065E8
720500;1179020.0;1.20243052E8
721000;993300.0;1.17011163E8
721500;990378.0;1.15951664E8
722000;989045.0;1.2341639E8
722500;992615.0;1.19041387E8
723000;1029269.0;1.20868349E8
723500;1037085.0;1.1618241E8
724000;990523.0;1.15837156E8
724500;1005053.0;1.18329924E8
725000;992542.0;1.15735325E8
725500;992860.0;1.16652642E8
726000;994536.0;1.17990233E8
726500;990248.0;1.16934452E8
727000;996118.0;1.19052554E8
727500;1006365.0;1.18692784E8
728000;997996.0;1.19237853E8
728500;1004820.0;1.25224791E8
729000;1003121.0;1.20312143E8
729500;1016698.0;1.19442036E8
730000;1000924.0;1.20452954E8
730500;996497.0;1.18424375E8
731000;1005707.0;1.2771455E8
731500;1133872.0;1.1839258E8
732000;1987890.0;1.32512782E8
732500;1004264.0;1.25318493E8
733000;1122639.0;1.27232585E8
733500;1001555.0;1.38007393E8
734000;1008319.0;1.34146491E8
734500;1006166.0;1.23876197E8
735000;1017759.0;1.23763073E8
735500;1011101.0;1.23282114E8
736000;1104997.0;1.29692161E8
736500;1069926.0;1.29553245E8
737000;1015820.0;1.40920574E8
737500;1011625.0;1.3939573E8
738000;1302264.0;1.3782454E8
738500;1404219.0;1.79785025E8
739000;2076365.0;1.24027171E8
739500;1183548.0;1.33812497E8
740000;1455459.0;1.38818172E8
740500;1022816.0;1.28728234E8
741000;1250761.0;1.30601175E8
741500;1018264.0;1.40516654E8
742000;1174957.0;1.42561556E8
742500;1171245.0;1.33697768E8
743000;1398282.0;1.24815061E8
743500;1022621.0;1.37664064E8
744000;1168700.0;1.52770827E8
744500;2682617.0;1.6810333E8
745000;1015163.0;1.30216802E8
745500;1141774.0;1.34229731E8
746000;1027292.0;1.35657378E8
746500;1027777.0;1.33209557E8
747000;1042983.0;1.37410565E8
747500;1030596.0;1.26884291E8
748000;1059495.0;1.48425691E8
748500;1748943.0;1.28065722E8
749000;1033237.0;1.22326201E8
749500;1028258.0;1.74042696E8
750000;1202985.0;1.51431546E8
750500;1390262.0;1.38275298E8
751000;1030270.0;1.28436652E8
751500;1031353.0;1.22302523E8
752000;1034277.0;1.39598082E8
752500;1073531.0;1.45644433E8
753000;1151668.0;1.27977311E8
753500;1066955.0;1.50864712E8
754000;2010731.0;1.43617237E8
754500;1568068.0;1.38688759E8
755000;1032983.0;1.29241621E8
755500;1037218.0;1.47528428E8
756000;1042307.0;1.40271353E8
756500;1042011.0;1.30645759E8
757000;1049922.0;1.24923668E8
757500;1041040.0;1.32382167E8
758000;1197906.0;1.34138101E8
758500;1211051.0;1.44207169E8
759000;1044177.0;1.43477751E8
759500;2331000.0;1.34972699E8
760000;1766836.0;1.55936733E8
760500;1057460.0;1.45159357E8
761000;1388005.0;1.35442424E8
761500;1494609.0;1.33532286E8
762000;1180075.0;1.25717735E8
762500;1142076.0;1.41658745E8
763000;1481231.0;1.83091274E8
763500;1192543.0;1.4408333E8
764000;1982711.0;2.14862369E8
764500;1824074.0;2.04364717E8
765000;1305266.0;1.63527792E8
765500;1228755.0;1.73857033E8
766000;1223274.0;1.65688158E8
766500;1444290.0;1.7884052E8
767000;1236245.0;1.70706283E8
767500;1209604.0;1.91168446E8
768000;1222077.0;1.90963879E8
768500;2041165.0;1.65456077E8
769000;2746040.0;1.7408549E8
769500;1229369.0;1.52246766E8
770000;1218280.0;1.35878428E8
770500;1052504.0;1.31561454E8
771000;1210129.0;1.31677808E8
771500;1638271.0;1.70166209E8
772000;1875187.0;1.60366886E8
772500;1239794.0;1.60151439E8
773000;1060501.0;1.42264652E8
773500;1603989.0;1.72035886E8
774000;3229562.0;1.69188751E8
774500;1073278.0;1.69471721E8
775000;1701279.0;2.02859835E8
775500;1436814.0;1.95001968E8
776000;2865075.0;1.58884227E8
776500;1289456.0;1.75353112E8
777000;1235672.0;1.5646272E8
777500;1358834.0;1.57662244E8
778000;1444732.0;1.93295806E8
778500;2955341.0;1.81931949E8
779000;2774284.0;1.4107709E8
779500;1632999.0;1.39868228E8
780000;2791979.0;1.72668392E8
780500;1098130.0;1.33319939E8
781000;1268747.0;1.33042014E8
781500;1206672.0;1.2934661E8
782000;1607405.0;1.52503946E8
782500;1946657.0;1.43433155E8
783000;1619360.0;1.27009018E8
783500;1069082.0;1.29519484E8
784000;1225328.0;1.34671851E8
784500;1092409.0;1.4014669E8
785000;1070398.0;1.29012423E8
785500;1075740.0;1.31168516E8
786000;1560457.0;1.61616966E8
786500;1414335.0;1.37924992E8
787000;2482602.0;1.46836767E8
787500;1240337.0;2.16545953E8
788000;1240832.0;1.73527826E8
788500;1080298.0;1.41901161E8
789000;1203966.0;1.7102815E8
789500;1655576.0;1.60966815E8
790000;1107691.0;1.30259583E8
790500;1563943.0;1.87933346E8
791000;1354047.0;1.38874086E8
791500;1495969.0;1.41180372E8
792000;1089679.0;1.50775651E8
792500;1082479.0;1.38391943E8
793000;1100961.0;1.46185087E8
793500;1818330.0;1.46991997E8
794000;1100940.0;1.36037677E8
794500;1098485.0;1.3942634E8
795000;1588126.0;1.91022048E8
795500;1344034.0;1.69139732E8
796000;1406470.0;1.46019288E8
796500;1092501.0;1.85325763E8
797000;1248481.0;1.36792087E8
797500;1592108.0;1.57355926E8
798000;1096293.0;1.96761913E8
798500;2387921.0;1.75217672E8
799000;1599813.0;1.35226984E8
799500;1114180.0;1.31873586E8
800000;1098234.0;1.4004602E8
800500;1239560.0;1.32304244E8
801000;1393342.0;1.58038221E8
801500;1930432.0;1.47893641E8
802000;1099574.0;1.59652316E8
802500;2072614.0;1.72777273E8
803000;1415404.0;1.31817666E8
803500;1137315.0;1.3509866E8
804000;1104796.0;1.33569493E8
804500;1517538.0;1.63541252E8
805000;1211947.0;1.57384991E8
805500;1698289.0;1.36917361E8
806000;1158406.0;1.33074347E8
806500;1228209.0;1.3646529E8
807000;1108736.0;1.35251821E8
807500;1106335.0;1.34904814E8
808000;1250468.0;1.33218324E8
808500;1165536.0;1.36301629E8
809000;1305831.0;1.40855754E8
809500;1119924.0;1.3549754E8
810000;1270678.0;1.4274286E8
810500;1188623.0;1.38331586E8
811000;1423772.0;1.60418716E8
811500;1628115.0;1.6212122E8
812000;1534751.0;1.78210138E8
812500;1120810.0;1.73651966E8
813000;1289780.0;2.39422358E8
813500;2226993.0;1.72545877E8
814000;5729787.0;1.80300465E8
814500;1337791.0;1.80776646E8
815000;2025732.0;1.63607095E8
815500;1290362.0;1.74693703E8
816000;1440925.0;1.52628504E8
816500;1677865.0;1.49238582E8
817000;2323237.0;1.47490464E8
817500;1306978.0;1.38418934E8
818000;1189680.0;1.40386547E8
818500;1303489.0;1.74998522E8
819000;1389557.0;1.42088141E8
819500;1411864.0;1.40342702E8
820000;1188636.0;1.40267323E8
820500;1438342.0;1.376615E8
821000;1205348.0;1.55215387E8
821500;1408580.0;1.45274629E8
822000;1218924.0;1.52648157E8
822500;1323480.0;1.49189833E8
823000;1643221.0;1.42828902E8
823500;1286097.0;1.49788644E8
824000;1379141.0;1.46484781E8
824500;1557068.0;1.53273647E8
825000;1433931.0;1.58413942E8
825500;2124654.0;1.49629371E8
826000;1593208.0;1.41550151E8
826500;2191274.0;1.40785556E8
827000;1308975.0;1.4164099E8
827500;1496739.0;1.49576534E8
828000;1716713.0;1.38307759E8
828500;1725513.0;1.80656502E8
829000;1960607.0;1.67085105E8
829500;1659739.0;1.55501136E8
830000;1456199.0;2.08261732E8
830500;1436067.0;1.47038941E8
831000;1308160.0;1.84103248E8
831500;2639236.0;1.78897392E8
832000;1793220.0;1.66312699E8
832500;1522988.0;1.47551585E8
833000;1146202.0;1.88593188E8
833500;1323882.0;1.59991578E8
834000;2157975.0;1.44048898E8
834500;1641055.0;1.39420037E8
835000;1204976.0;2.19961303E8
835500;1413032.0;1.69874993E8
836000;1273412.0;1.92113911E8
836500;1446724.0;1.60488427E8
837000;1711487.0;1.69731712E8
837500;2099297.0;1.55566563E8
838000;1556655.0;1.66805053E8
838500;2917483.0;1.57367627E8
839000;1508594.0;1.78691534E8
839500;1322339.0;1.73355379E8
840000;2326139.0;1.81267582E8
840500;1886119.0;1.39787018E8
841000;1416002.0;1.41752371E8
841500;1150001.0;2.40793412E8
842000;1507460.0;1.95254333E8
842500;2401178.0;2.49420311E8
843000;2462989.0;2.14219979E8
843500;2226708.0;1.75289095E8
844000;1325573.0;1.78055161E8
844500;1896149.0;2.05047215E8
845000;2137983.0;2.02933465E8
845500;1965093.0;1.82256577E8
846000;2521364.0;1.62732937E8
846500;1980597.0;1.89091313E8
847000;1745476.0;1.82622889E8
847500;2248020.0;1.70576527E8
848000;2222449.0;2.1290255E8
848500;1659189.0;1.79576394E8
849000;2167278.0;1.77889243E8
849500;2338047.0;1.7341263E8
850000;2291524.0;1.81183611E8
850500;1344620.0;1.95798167E8
851000;1343001.0;1.95428024E8
851500;2083743.0;1.73256163E8
852000;2095894.0;2.05228867E8
852500;1934484.0;1.73860068E8
853000;1465214.0;1.42822473E8
853500;1292652.0;1.63043246E8
854000;1284217.0;1.59283858E8
854500;1882277.0;1.57933256E8
855000;1526509.0;1.90505245E8
855500;1482771.0;1.77081453E8
856000;1186067.0;1.50313819E8
856500;1395279.0;1.76469018E8
857000;1580875.0;2.03340891E8
857500;1865643.0;1.70642203E8
858000;1585269.0;1.62932129E8
858500;1904641.0;1.60412572E8
859000;1347976.0;2.15307841E8
859500;1584325.0;2.3365046E8
860000;1947233.0;2.19934482E8
860500;1394317.0;1.88733043E8
861000;2152757.0;1.85120558E8
861500;1363272.0;1.71802149E8
862000;1347688.0;1.89484714E8
862500;1713965.0;1.83654805E8
863000;1691803.0;1.68142157E8
863500;1713930.0;1.61857943E8
864000;1723446.0;1.48356969E8
864500;3145183.0;1.74891262E8
865000;2195584.0;1.44754365E8
865500;1422884.0;1.4350838E8
866000;1233851.0;1.41815235E8
866500;1185420.0;1.41958189E8
867000;1238830.0;1.5390503E8
867500;1199168.0;1.50766828E8
868000;1496069.0;1.59537357E8
