Tamanho do Vetor;Tempo de Execução Estático;Tempo de Execução Distribuido
445500;683343.0;6.6364063E7
446000;382241.0;6.8995285E7
446500;473459.0;6.0301036E7
447000;382362.0;7.1060603E7
447500;419105.0;9.1189164E7
448000;420760.0;8.5874885E7
448500;418447.0;9.4628765E7
449000;689295.0;8.7721734E7
449500;434061.0;7.8545149E7
450000;659943.0;6.2147453E7
450500;406434.0;7.0215576E7
451000;494644.0;6.7831464E7
451500;394430.0;7.5237965E7
452000;424160.0;7.3554709E7
452500;398660.0;6.9772289E7
453000;387525.0;8.0366527E7
453500;657964.0;8.0584993E7
454000;466892.0;8.1425819E7
454500;922050.0;8.2794997E7
455000;465799.0;8.3297267E7
455500;400697.0;8.5816108E7
456000;427182.0;8.0679346E7
456500;389910.0;7.7763257E7
457000;468605.0;7.6205766E7
457500;682055.0;8.7283962E7
458000;469283.0;7.5134835E7
458500;408466.0;7.3730093E7
459000;467308.0;9.744466E7
459500;399032.0;7.3704379E7
460000;397855.0;7.778695E7
460500;421396.0;9.0847985E7
461000;433619.0;7.8969283E7
461500;432312.0;6.8670844E7
462000;676056.0;8.2209893E7
462500;474331.0;7.4968535E7
463000;636586.0;6.3536691E7
463500;399654.0;7.0206984E7
464000;879244.0;6.5341268E7
464500;418652.0;8.6779496E7
465000;412486.0;7.0588605E7
465500;674878.0;6.4616707E7
466000;398332.0;7.0824182E7
466500;399510.0;8.4109385E7
467000;1109437.0;9.6744082E7
467500;479477.0;8.4507652E7
468000;426577.0;7.6667617E7
468500;479800.0;6.8625322E7
469000;439637.0;7.4635068E7
469500;496676.0;7.9619114E7
470000;906397.0;9.4057278E7
470500;416864.0;8.9705607E7
471000;415439.0;9.9699208E7
471500;780083.0;9.5336758E7
472000;439615.0;7.3595971E7
472500;440471.0;6.8110475E7
473000;415591.0;5.8375501E7
473500;423577.0;7.1507857E7
474000;912898.0;7.1547946E7
474500;417380.0;6.9151424E7
475000;427058.0;7.3110873E7
475500;532225.0;7.8466494E7
476000;852812.0;7.0592707E7
476500;408607.0;7.3479298E7
477000;775688.0;5.8555482E7
477500;574630.0;7.7174169E7
478000;772341.0;7.0912729E7
478500;405827.0;6.1668295E7
479000;409528.0;8.1975118E7
479500;440196.0;1.02066784E8
480000;416415.0;9.1110481E7
480500;434882.0;8.3290239E7
481000;602566.0;8.3304285E7
481500;431008.0;7.6558501E7
482000;545162.0;6.8298206E7
482500;709035.0;7.8640032E7
483000;643821.0;6.4755498E7
483500;839320.0;7.8746603E7
484000;415360.0;7.6132739E7
484500;500392.0;7.7335397E7
485000;749690.0;6.5505903E7
485500;543393.0;7.3718E7
486000;874802.0;8.8177459E7
486500;439508.0;1.00065582E8
487000;517358.0;1.02909291E8
487500;544277.0;9.1592195E7
488000;432227.0;7.5797977E7
488500;501532.0;7.5022319E7
489000;417982.0;7.9278855E7
489500;730232.0;7.6500184E7
490000;442870.0;7.3850146E7
490500;836706.0;8.1222559E7
491000;419950.0;7.1408105E7
491500;690680.0;6.3797951E7
492000;459560.0;8.419835E7
492500;447194.0;7.0236107E7
493000;461007.0;8.487213E7
493500;463793.0;1.08564219E8
494000;460349.0;9.1562768E7
494500;435217.0;1.0550876E8
495000;864526.0;9.8732802E7
495500;435521.0;7.3171505E7
496000;506789.0;7.9361914E7
496500;426253.0;9.2152339E7
497000;438494.0;9.2800574E7
497500;508821.0;8.7400292E7
498000;446421.0;9.1238801E7
498500;513361.0;8.9824997E7
499000;441517.0;9.3543779E7
499500;508033.0;9.1822593E7
500000;426803.0;7.0937858E7
500500;466619.0;7.5180258E7
501000;816778.0;7.1331448E7
501500;439993.0;6.8594489E7
502000;704977.0;8.5696516E7
502500;520109.0;8.4269712E7
503000;571847.0;7.9350184E7
503500;447152.0;9.2679083E7
504000;921934.0;7.3534465E7
504500;470346.0;7.8114392E7
505000;553883.0;6.6182743E7
505500;451612.0;9.3279187E7
506000;479479.0;7.2969079E7
506500;514950.0;8.6272424E7
507000;520755.0;7.9844843E7
507500;473356.0;7.2956972E7
508000;499319.0;6.2531739E7
508500;448719.0;8.4237373E7
509000;438225.0;6.0614013E7
509500;495191.0;8.4552903E7
510000;439209.0;6.9111713E7
510500;681500.0;9.6984104E7
511000;525807.0;8.4360654E7
511500;455799.0;7.5465126E7
512000;450277.0;7.6008645E7
512500;480005.0;6.9472367E7
513000;437920.0;9.3800644E7
513500;449143.0;7.0674869E7
514000;529460.0;6.2254838E7
514500;465105.0;6.3987408E7
515000;459782.0;7.0168801E7
515500;442711.0;7.7722883E7
516000;458396.0;8.8279293E7
516500;905701.0;1.11807108E8
517000;455421.0;9.9050886E7
517500;446172.0;7.5662959E7
518000;531232.0;7.1244131E7
518500;450673.0;8.7944965E7
519000;486601.0;6.4337696E7
519500;700152.0;7.8725961E7
520000;486477.0;6.217156E7
520500;460026.0;7.4948153E7
521000;726000.0;7.2489115E7
521500;491622.0;7.2638244E7
522000;458483.0;7.1675819E7
522500;499224.0;8.2391378E7
523000;492313.0;7.5840955E7
523500;890650.0;1.04127596E8
524000;444485.0;6.96443E7
524500;714707.0;6.5492511E7
525000;461707.0;7.3202795E7
525500;634035.0;7.1936921E7
526000;476264.0;8.5959126E7
526500;493617.0;7.942321E7
527000;770286.0;1.12709897E8
527500;507265.0;1.10699475E8
528000;451321.0;1.03067933E8
528500;492531.0;9.4617118E7
529000;464633.0;9.4182836E7
529500;529907.0;7.5395791E7
530000;549903.0;6.7999495E7
530500;496551.0;8.514354E7
531000;476567.0;6.989312E7
531500;545077.0;7.6153409E7
532000;470499.0;8.6210245E7
532500;467826.0;7.6225269E7
533000;778595.0;1.11946852E8
533500;497589.0;8.9371215E7
534000;546659.0;1.10472752E8
534500;679953.0;8.151948E7
535000;583049.0;9.1535531E7
535500;507976.0;6.5581921E7
536000;457536.0;6.8329066E7
536500;458306.0;7.8163369E7
537000;800155.0;7.1871024E7
537500;501105.0;6.455068E7
538000;456310.0;8.0735654E7
538500;477284.0;7.8278915E7
539000;551579.0;6.7149246E7
539500;510578.0;6.2659254E7
540000;488765.0;7.7104137E7
540500;525477.0;7.3296848E7
541000;504488.0;6.9702718E7
541500;476484.0;8.2969275E7
542000;488072.0;1.04443747E8
542500;556949.0;9.3723855E7
543000;477702.0;6.9720143E7
543500;736032.0;6.9771154E7
544000;512526.0;1.05408702E8
544500;479154.0;1.09687126E8
545000;481006.0;8.5444701E7
545500;481702.0;7.8154596E7
546000;481238.0;9.13253E7
546500;482685.0;8.4436335E7
547000;493511.0;7.4455173E7
547500;560517.0;6.937876E7
548000;482509.0;6.9641395E7
548500;483727.0;6.3771584E7
549000;484057.0;6.4838276E7
549500;491981.0;8.4414584E7
550000;827247.0;7.5720761E7
550500;567267.0;1.07327731E8
551000;546848.0;1.05036369E8
551500;469648.0;1.04912961E8
552000;512427.0;7.7285361E7
552500;517539.0;9.919602E7
553000;525492.0;9.9160301E7
553500;494690.0;1.03626039E8
554000;474270.0;1.0298356E8
554500;519055.0;1.0126666E8
555000;475754.0;9.8418442E7
555500;732041.0;1.06940186E8
556000;488392.0;1.15215775E8
556500;573145.0;1.05484899E8
557000;506014.0;1.15239348E8
557500;511178.0;1.0685105E8
558000;505636.0;1.05395807E8
558500;502706.0;1.15335631E8
559000;492038.0;1.0714356E8
559500;493959.0;1.15473769E8
560000;492526.0;1.01614516E8
560500;494318.0;9.3062245E7
561000;493560.0;8.8058077E7
561500;499100.0;9.5624317E7
562000;577150.0;6.7454124E7
562500;556707.0;1.01123162E8
563000;518484.0;9.1655295E7
563500;501145.0;7.2458036E7
564000;529526.0;8.1643531E7
564500;787979.0;8.1995777E7
565000;579276.0;1.13715433E8
565500;674716.0;1.04977995E8
566000;584091.0;1.05844218E8
566500;621968.0;1.08518136E8
567000;499294.0;7.4770778E7
567500;831409.0;8.4737112E7
568000;764844.0;9.8085201E7
568500;521245.0;1.15539598E8
569000;564730.0;1.03692667E8
569500;502783.0;1.15310396E8
570000;501182.0;1.04513622E8
570500;493431.0;1.1677884E8
571000;517255.0;1.06813583E8
571500;557195.0;1.02924451E8
572000;574908.0;8.1063979E7
572500;491324.0;7.3926825E7
573000;592606.0;8.6760351E7
573500;507907.0;1.0682015E8
574000;838548.0;1.20020421E8
574500;510787.0;1.00535224E8
575000;580020.0;1.00111909E8
575500;506505.0;1.02776201E8
576000;583174.0;1.01872015E8
576500;494228.0;1.09172944E8
577000;492821.0;8.6204881E7
577500;516519.0;6.5525363E7
578000;539636.0;8.3925451E7
578500;536060.0;8.1230335E7
579000;546640.0;7.1353447E7
579500;538159.0;1.0531042E8
580000;558782.0;1.09511351E8
580500;522359.0;1.19812157E8
581000;508525.0;1.08067275E8
581500;594002.0;1.0422721E8
582000;542876.0;7.8668928E7
582500;637312.0;1.06272425E8
583000;570977.0;1.07829107E8
583500;514541.0;1.20101136E8
584000;645752.0;1.23601178E8
584500;517642.0;1.10886215E8
585000;505211.0;1.00299664E8
585500;581605.0;1.22349441E8
586000;515483.0;1.06327874E8
586500;503331.0;1.23027123E8
587000;638678.0;1.04384787E8
587500;532553.0;1.19462933E8
588000;520591.0;1.20699735E8
588500;550002.0;1.09165174E8
589000;503041.0;1.21645434E8
589500;515361.0;1.19012261E8
590000;518604.0;1.06214413E8
590500;524022.0;1.18915575E8
591000;506259.0;1.05970457E8
591500;521694.0;1.10589269E8
592000;523611.0;7.4666487E7
592500;533180.0;7.0649896E7
593000;609321.0;1.11293919E8
593500;557926.0;1.21002655E8
594000;522382.0;1.09734718E8
594500;529195.0;9.8665054E7
595000;588399.0;9.7126895E7
595500;613108.0;1.11862573E8
596000;505888.0;1.03725452E8
596500;592352.0;1.25374201E8
597000;556077.0;1.09213013E8
597500;543053.0;1.22190379E8
598000;511765.0;1.08784135E8
598500;530262.0;1.04083937E8
599000;512915.0;1.11455555E8
599500;653739.0;1.22353722E8
600000;673360.0;1.08151672E8
600500;555687.0;1.26517956E8
601000;560478.0;1.09515893E8
601500;514699.0;1.11050921E8
602000;529914.0;8.1504911E7
602500;632191.0;1.22784339E8
603000;925259.0;1.13775106E8
603500;619181.0;1.06710099E8
604000;545381.0;1.05572146E8
604500;529482.0;1.07251676E8
605000;534547.0;1.06605752E8
605500;548790.0;1.08754873E8
606000;544189.0;1.23669353E8
606500;536815.0;1.10547656E8
607000;541586.0;8.1037093E7
607500;888479.0;6.9380002E7
608000;568419.0;1.04068195E8
608500;550745.0;1.09337665E8
609000;521345.0;9.8451416E7
609500;540991.0;1.22406765E8
610000;539916.0;1.17317538E8
610500;523493.0;9.8082863E7
611000;525233.0;1.11640869E8
611500;545967.0;7.5334067E7
612000;539094.0;6.9462327E7
612500;618474.0;9.9940451E7
613000;522355.0;1.0591374E8
613500;527455.0;1.10635713E8
614000;664441.0;1.24776179E8
614500;555885.0;1.11301752E8
615000;558947.0;1.2054496E8
615500;543572.0;1.04888614E8
616000;548104.0;7.9104891E7
616500;554544.0;8.8108898E7
617000;558777.0;9.1918231E7
617500;555841.0;1.25445182E8
618000;1123401.0;1.2916914E8
618500;529204.0;1.12487241E8
619000;546303.0;1.30179501E8
619500;529711.0;1.28862675E8
620000;575304.0;1.14191813E8
620500;708167.0;8.5719803E7
621000;548518.0;7.757872E7
621500;544557.0;7.0914816E7
622000;650133.0;8.84463E7
622500;664585.0;7.5849396E7
623000;549550.0;1.1508018E8
623500;860525.0;1.27065866E8
624000;912168.0;1.33962027E8
624500;621766.0;1.28254705E8
625000;640828.0;1.1563313E8
625500;552414.0;1.05909446E8
626000;551666.0;1.15170553E8
626500;554436.0;1.05363441E8
627000;536214.0;1.03328867E8
627500;536887.0;1.10421613E8
628000;560408.0;1.04484203E8
628500;536175.0;9.6534616E7
629000;541566.0;9.7135365E7
629500;562315.0;7.4172607E7
630000;909152.0;9.27706E7
630500;652277.0;7.9704494E7
631000;539502.0;9.9825606E7
631500;644907.0;1.17303159E8
632000;556193.0;1.16906674E8
632500;560213.0;1.33723393E8
633000;544255.0;1.21351372E8
633500;538155.0;1.16269704E8
634000;570948.0;8.0901039E7
634500;907401.0;7.5764627E7
635000;593864.0;1.19695965E8
635500;1216749.0;1.28439488E8
636000;551642.0;1.11995366E8
636500;544464.0;8.9756423E7
637000;659481.0;1.32547821E8
637500;1149500.0;1.3525368E8
638000;545663.0;1.10667435E8
638500;548867.0;1.29882885E8
639000;546273.0;1.208838E8
639500;562330.0;1.33567145E8
640000;547658.0;1.12856213E8
640500;564135.0;1.28543141E8
641000;563966.0;1.1700028E8
641500;583930.0;1.03883042E8
642000;568866.0;1.30606939E8
642500;565823.0;1.13928067E8
643000;561881.0;1.08537814E8
643500;551174.0;1.26858727E8
644000;569004.0;1.28328449E8
644500;598996.0;1.31755773E8
645000;610049.0;1.23380229E8
645500;566242.0;1.2130461E8
646000;567073.0;1.30580489E8
646500;568365.0;1.31324316E8
647000;570515.0;1.3593972E8
647500;580523.0;1.32573875E8
648000;568491.0;1.29366113E8
648500;571951.0;9.7209897E7
649000;571469.0;1.35333491E8
649500;587929.0;1.30082272E8
650000;593031.0;1.14489306E8
650500;576319.0;1.33234494E8
651000;589068.0;1.26628815E8
651500;615695.0;1.12702129E8
652000;583776.0;8.1230213E7
652500;593288.0;7.3185304E7
653000;668840.0;9.4932814E7
653500;558997.0;8.5731116E7
654000;562403.0;7.7140904E7
654500;671024.0;1.21233476E8
655000;610888.0;1.31443899E8
655500;561088.0;1.20008607E8
656000;560103.0;1.31736691E8
656500;583314.0;1.35865835E8
657000;561685.0;1.35670688E8
657500;561029.0;1.31070471E8
658000;628190.0;1.33277264E8
658500;563234.0;1.30428519E8
659000;583019.0;1.27744407E8
659500;674447.0;1.33276338E8
660000;564789.0;1.35385369E8
660500;566299.0;1.18829621E8
661000;582193.0;8.4683759E7
661500;570138.0;8.7885499E7
662000;696218.0;8.1696454E7
662500;613623.0;7.8901169E7
663000;968006.0;8.6800236E7
663500;568517.0;7.6126567E7
664000;940870.0;1.04417826E8
664500;698085.0;1.23250397E8
665000;635861.0;1.22449358E8
665500;591948.0;8.5762974E7
666000;592908.0;7.8923094E7
666500;691732.0;8.3831282E7
667000;587074.0;7.8298276E7
667500;624844.0;8.8777146E7
668000;572014.0;1.29191553E8
668500;1082235.0;1.34074314E8
669000;573218.0;1.30734244E8
669500;590882.0;1.14671219E8
670000;622096.0;9.1100991E7
670500;584310.0;7.8714377E7
671000;713920.0;9.6080633E7
671500;777195.0;1.38766814E8
672000;588419.0;1.35090746E8
672500;599428.0;1.24542042E8
673000;591713.0;1.39639551E8
673500;607010.0;1.25870252E8
674000;620521.0;1.18951123E8
674500;577709.0;1.34241246E8
675000;638176.0;1.37092234E8
675500;597019.0;1.22302883E8
676000;628058.0;1.36608742E8
676500;578223.0;1.36151332E8
677000;582661.0;1.40505867E8
677500;617632.0;1.375985E8
678000;579605.0;1.32523995E8
678500;593803.0;1.396782E8
679000;657089.0;1.1406841E8
679500;596943.0;1.13814432E8
680000;582067.0;1.33841326E8
680500;582605.0;1.21234738E8
681000;598134.0;1.34729983E8
681500;587053.0;1.17305243E8
682000;589318.0;8.614737E7
682500;617577.0;8.2186297E7
683000;608160.0;1.30628138E8
683500;1057241.0;1.34976367E8
684000;623617.0;9.7980051E7
684500;588360.0;1.09889915E8
685000;628067.0;1.37978707E8
685500;585423.0;1.22959224E8
686000;640285.0;1.35787111E8
686500;587021.0;1.24224538E8
687000;644572.0;1.29857228E8
687500;588531.0;1.15547618E8
688000;600839.0;1.37121142E8
688500;621574.0;1.38380198E8
689000;606946.0;1.38520322E8
689500;589233.0;1.25247948E8
690000;646021.0;1.19148871E8
690500;607872.0;1.38724704E8
691000;607621.0;1.41604413E8
691500;607992.0;1.41752535E8
692000;623437.0;1.32524214E8
692500;591935.0;1.38904E8
693000;647341.0;1.25263563E8
693500;591806.0;1.02846714E8
694000;615230.0;8.3954859E7
694500;619616.0;1.33724372E8
695000;1251663.0;1.45267703E8
695500;619841.0;1.39938997E8
696000;687677.0;1.36454743E8
696500;611093.0;1.2700849E8
697000;613216.0;1.39170252E8
697500;670639.0;1.39514038E8
698000;610229.0;1.27093065E8
698500;620447.0;1.20567717E8
699000;617245.0;1.43404224E8
699500;611139.0;1.38347642E8
700000;617789.0;1.24005148E8
700500;627728.0;1.3966644E8
701000;606359.0;1.07827641E8
701500;626114.0;1.15847058E8
702000;612967.0;8.2798108E7
702500;634074.0;7.985924E7
703000;734766.0;8.1155939E7
703500;657336.0;7.9376595E7
704000;722748.0;1.24087556E8
704500;622270.0;1.41491226E8
705000;611011.0;1.32171772E8
705500;665378.0;9.3433968E7
706000;602267.0;1.44271713E8
706500;603591.0;1.42119057E8
707000;603697.0;1.39417623E8
707500;682504.0;1.28212548E8
708000;628201.0;1.21649024E8
708500;636596.0;1.3922901E8
709000;674150.0;1.41688311E8
709500;698219.0;1.27382489E8
710000;652018.0;8.8521867E7
710500;627339.0;7.9829809E7
711000;762712.0;8.4593461E7
711500;627490.0;1.0022311E8
712000;629158.0;1.40843604E8
712500;628426.0;1.37318678E8
713000;632173.0;1.42844617E8
713500;647964.0;1.10334629E8
714000;664732.0;1.40805742E8
714500;1215055.0;1.18554939E8
715000;636963.0;1.33235636E8
715500;666832.0;1.23482273E8
716000;665600.0;1.20916121E8
716500;704718.0;1.41297684E8
717000;681867.0;1.23159733E8
717500;637479.0;8.7294256E7
718000;882219.0;1.44275902E8
718500;748746.0;1.46770076E8
719000;710793.0;1.41682281E8
719500;642274.0;1.41278241E8
720000;681383.0;1.44295134E8
720500;643223.0;1.41153965E8
721000;647362.0;1.28328361E8
721500;771807.0;1.45523658E8
722000;1053468.0;1.47254867E8
722500;676063.0;1.53706386E8
723000;650151.0;1.38583793E8
723500;618018.0;1.34062376E8
724000;676583.0;1.37958683E8
724500;1170307.0;1.33275257E8
725000;681324.0;1.44624287E8
725500;640446.0;1.42444332E8
726000;731154.0;1.39381381E8
726500;653613.0;1.45118456E8
727000;645209.0;1.45711699E8
727500;617018.0;1.46788681E8
728000;699875.0;1.29295517E8
728500;934377.0;1.46737867E8
729000;672183.0;1.45722344E8
729500;651482.0;1.13172364E8
730000;663949.0;8.3900243E7
730500;677218.0;8.9091761E7
731000;661991.0;1.40297384E8
731500;653854.0;1.37026426E8
732000;1142817.0;1.48452039E8
732500;665661.0;1.52838641E8
733000;1269487.0;1.51395885E8
733500;732913.0;1.46635922E8
734000;1248589.0;1.50320401E8
734500;652043.0;1.49550415E8
735000;656155.0;1.02409355E8
735500;682799.0;1.44674737E8
736000;731175.0;1.46278445E8
736500;1078292.0;1.40303628E8
737000;709467.0;1.2199296E8
737500;669722.0;1.51420029E8
738000;654606.0;1.47752101E8
738500;979890.0;1.07864257E8
739000;663378.0;1.14530846E8
739500;638157.0;1.47264763E8
740000;630584.0;1.29042586E8
740500;690855.0;1.3817931E8
741000;721957.0;1.44602279E8
741500;632590.0;1.46298285E8
742000;678562.0;1.29762276E8
742500;692464.0;1.4519156E8
743000;759693.0;1.23534788E8
743500;637287.0;1.23627045E8
744000;770018.0;1.51236574E8
744500;631276.0;1.47880849E8
745000;636230.0;1.32111738E8
745500;661101.0;1.3313121E8
746000;665525.0;9.1667887E7
746500;658196.0;8.3349687E7
747000;652002.0;9.0478236E7
747500;688951.0;9.8344075E7
748000;772328.0;1.24421164E8
748500;638397.0;1.48384591E8
749000;672138.0;1.49225795E8
749500;640521.0;1.04666199E8
750000;664353.0;1.52073783E8
750500;699724.0;1.41244409E8
751000;721364.0;1.30289191E8
751500;701975.0;1.51290006E8
752000;642859.0;1.43292944E8
752500;662945.0;1.59222814E8
753000;663682.0;1.38941765E8
753500;653156.0;1.34604626E8
754000;666011.0;9.0322126E7
754500;696703.0;1.12877411E8
755000;682184.0;1.21429436E8
755500;1363681.0;1.13180188E8
756000;686900.0;1.30284927E8
756500;684039.0;1.41177169E8
757000;700035.0;1.0690806E8
757500;668331.0;8.8667913E7
758000;652527.0;9.1709606E7
758500;739191.0;1.14507033E8
759000;650174.0;1.35998678E8
759500;676530.0;1.49780252E8
760000;651469.0;1.3299906E8
760500;663914.0;1.08205094E8
761000;688789.0;1.49584252E8
761500;1161587.0;1.48894882E8
762000;1131251.0;1.11906553E8
762500;667600.0;1.51158496E8
763000;696032.0;1.49354516E8
763500;720086.0;1.38372787E8
764000;848778.0;1.34354897E8
764500;688761.0;1.34981302E8
765000;705191.0;1.49610671E8
765500;1171058.0;1.10838714E8
766000;746715.0;1.38577706E8
766500;720605.0;1.51434617E8
767000;674773.0;1.44961276E8
767500;918576.0;1.38858407E8
768000;1177131.0;1.54123839E8
768500;675238.0;1.50407782E8
769000;676703.0;1.51409006E8
769500;701084.0;1.38840293E8
770000;718994.0;1.53127678E8
770500;698570.0;1.49551316E8
771000;665986.0;1.09942752E8
771500;674782.0;8.5837211E7
772000;673764.0;8.5088627E7
772500;809292.0;1.28351266E8
773000;715990.0;1.41892325E8
773500;807849.0;1.31374671E8
774000;775819.0;1.53252195E8
774500;731534.0;1.31355877E8
775000;690435.0;9.1437006E7
775500;711750.0;1.43083761E8
776000;666563.0;1.53067676E8
776500;793398.0;1.50764246E8
777000;679949.0;1.54855376E8
777500;671498.0;1.56065256E8
778000;723198.0;1.37561608E8
778500;666181.0;1.37534339E8
779000;672626.0;1.51441525E8
779500;1255936.0;1.54606346E8
780000;1408689.0;1.57971724E8
780500;685612.0;1.5723819E8
781000;693930.0;1.53069308E8
781500;760610.0;1.55028041E8
782000;1412387.0;1.53573709E8
782500;666121.0;1.55257133E8
783000;802622.0;1.38034774E8
783500;1264328.0;1.50192805E8
784000;689954.0;1.51021412E8
784500;708287.0;1.47136197E8
785000;672638.0;1.32118411E8
785500;684746.0;1.28416084E8
786000;673039.0;1.41640592E8
786500;696608.0;1.52225343E8
787000;700410.0;1.54237373E8
787500;747402.0;1.64139047E8
788000;1207137.0;1.52464489E8
788500;1100278.0;1.54560452E8
789000;735736.0;1.54002596E8
789500;681197.0;1.36043322E8
790000;832722.0;1.53061467E8
790500;772366.0;1.31161629E8
791000;684792.0;1.55824812E8
791500;677929.0;1.48549174E8
792000;678561.0;1.40447409E8
792500;780656.0;9.8287646E7
793000;701821.0;1.28773354E8
793500;696510.0;1.58544654E8
794000;1456331.0;1.57412158E8
794500;692308.0;1.29196736E8
795000;681108.0;1.56135761E8
795500;739429.0;1.58543101E8
796000;1287283.0;1.59564073E8
796500;680473.0;1.55111015E8
797000;816390.0;1.58436685E8
797500;712924.0;1.29291597E8
798000;763274.0;1.55068227E8
798500;812385.0;1.54645345E8
799000;704628.0;1.07989116E8
799500;748219.0;1.6242468E8
800000;724144.0;1.40702753E8
800500;729374.0;1.29265366E8
801000;753284.0;1.60889244E8
801500;683587.0;1.57691191E8
802000;824794.0;1.27123916E8
802500;695837.0;9.9043159E7
803000;697421.0;1.51168717E8
803500;686792.0;1.58357508E8
804000;814633.0;1.47957019E8
804500;689582.0;1.58130379E8
805000;687012.0;1.58696725E8
805500;813353.0;1.54964378E8
806000;727111.0;1.59970396E8
806500;750494.0;1.39585816E8
807000;769554.0;1.5286676E8
807500;753228.0;1.36340222E8
808000;694137.0;1.6170318E8
808500;713955.0;1.61404211E8
809000;829000.0;1.58668042E8
809500;835492.0;1.48339003E8
810000;808866.0;1.36802549E8
810500;710375.0;1.55870615E8
811000;862890.0;1.35670552E8
811500;769076.0;1.53056843E8
812000;850824.0;1.60600731E8
812500;777818.0;1.55399297E8
813000;777647.0;1.53864538E8
813500;845921.0;1.37426076E8
814000;1404545.0;1.40944054E8
814500;1395544.0;1.66507853E8
815000;1143018.0;1.61133511E8
815500;712006.0;1.42525111E8
816000;790638.0;1.6006261E8
816500;714947.0;1.6156549E8
817000;771372.0;1.63362798E8
817500;719833.0;1.59865689E8
818000;780179.0;1.62953096E8
818500;1477844.0;1.62709689E8
819000;759827.0;1.62752788E8
819500;777479.0;1.60822774E8
820000;1480505.0;1.48491133E8
820500;1460897.0;1.60677725E8
821000;778942.0;1.63864261E8
821500;810106.0;1.40880393E8
822000;733463.0;1.33745322E8
822500;758815.0;1.50548417E8
823000;765678.0;1.0879691E8
823500;756943.0;9.2116858E7
824000;720918.0;1.51651815E8
824500;745582.0;1.38845852E8
825000;758389.0;1.62055413E8
825500;861843.0;1.44177931E8
826000;737009.0;1.52772969E8
826500;770220.0;1.61730556E8
827000;794852.0;1.43729996E8
827500;837723.0;9.9606323E7
828000;832527.0;1.57381305E8
828500;1530335.0;1.62463448E8
829000;1445193.0;1.68550024E8
829500;930027.0;1.72677144E8
830000;744966.0;1.62180149E8
830500;723457.0;1.64685437E8
831000;996693.0;1.67274328E8
831500;812583.0;1.44893019E8
832000;737053.0;1.63696051E8
832500;866040.0;1.63236462E8
833000;726181.0;1.63720774E8
833500;751212.0;1.58457721E8
834000;734719.0;1.57613476E8
834500;757553.0;1.41929942E8
835000;769370.0;1.43775981E8
835500;728880.0;1.56577167E8
836000;800783.0;1.63671102E8
836500;774961.0;1.60723584E8
837000;751906.0;1.46161432E8
837500;789130.0;1.44378541E8
838000;833937.0;1.41148176E8
838500;773258.0;1.39594866E8
839000;878565.0;1.65801937E8
839500;1041816.0;1.40538813E8
840000;735244.0;1.61458982E8
840500;781119.0;1.63462049E8
841000;738511.0;1.6367982E8
841500;779139.0;1.55550291E8
842000;1136034.0;1.67092918E8
842500;737305.0;1.55271747E8
843000;738860.0;1.42237494E8
843500;738045.0;1.65851698E8
844000;759590.0;1.44394215E8
844500;756182.0;1.68230974E8
845000;1447152.0;1.71770176E8
845500;737159.0;1.62302922E8
846000;853407.0;1.45213193E8
846500;753365.0;1.69660294E8
847000;791274.0;1.5837006E8
847500;789849.0;1.39324531E8
848000;763957.0;1.52697731E8
848500;1278196.0;1.52356612E8
849000;765968.0;1.65366433E8
849500;1190502.0;1.69849867E8
850000;756957.0;1.62629924E8
850500;836936.0;1.6565187E8
851000;786972.0;1.53889195E8
851500;916486.0;1.66738715E8
852000;842924.0;1.70260263E8
852500;837799.0;1.66595981E8
853000;740829.0;1.53930385E8
853500;767701.0;1.58949431E8
854000;892707.0;1.61573182E8
854500;1478267.0;1.48695713E8
855000;776215.0;1.57218628E8
855500;796587.0;1.65007194E8
856000;1327098.0;1.3856594E8
856500;1462659.0;1.54218502E8
857000;1270519.0;1.72687109E8
857500;1342453.0;1.72947591E8
858000;1226156.0;1.71507732E8
858500;811993.0;1.48128524E8
859000;860811.0;1.01035245E8
859500;893906.0;1.53013097E8
860000;764016.0;1.50139178E8
860500;844077.0;1.38040316E8
861000;773769.0;1.03390525E8
861500;779531.0;9.7786874E7
862000;773532.0;9.6526771E7
862500;779048.0;9.6235635E7
863000;780889.0;1.54328744E8
863500;793000.0;1.02030749E8
864000;768411.0;1.1794371E8
864500;803076.0;1.36662608E8
865000;1107690.0;9.8900264E7
865500;766926.0;9.5460749E7
866000;759168.0;1.02384142E8
866500;763463.0;1.5895076E8
867000;784768.0;1.68380417E8
867500;792356.0;1.66179323E8
868000;902843.0;1.70577796E8
868500;1611788.0;1.72971184E8
869000;845979.0;1.69160683E8
869500;789424.0;1.59843659E8
870000;775552.0;1.62726784E8
870500;802938.0;1.40511232E8
871000;783687.0;1.65234582E8
871500;831055.0;1.67553096E8
872000;764960.0;1.63215626E8
872500;819852.0;1.40514924E8
873000;805349.0;1.37864217E8
873500;1091000.0;1.76261107E8
874000;1492678.0;1.39662922E8
874500;764364.0;9.7872433E7
875000;885672.0;1.00697614E8
875500;911644.0;1.03488705E8
876000;769758.0;1.62272125E8
876500;931308.0;1.59862659E8
